Employee_ID,Employee_Name,Gender,Age,Department,Job_Role,Location,Employment_Type,Joining_Date,Exit_Date,Years_at_Company,Total_Work_Experience,Education_Level,Salary,Performance_Rating,Job_Satisfaction,Work_Life_Balance,Monthly_Hours,Overtime_Hours,Attendance_Percentage,Projects_Completed,Training_Hours,Promotions,Sick_Days,Manager_Rating,Employee_Engagement,Attrition,Attrition_Reason,Remote_Work,Active_Employee,Exited_Employee
EMP04930,Employee_04930,Female,48,Marketing,Marketing Executive,Hyderabad,Full-Time,2025-12-04,2026-07-31 00:00:00,0.7,7.6,Master's,1549392,3,4.0,3,148,16,92.9,4,31.0,1,6,3.0,3,No,Not Applicable,No,1,0
EMP04931,Employee_04931,Female,29,Sales,Sales Executive,Kolkata,Contract,2014-11-15,2018-02-15 00:00:00,11.7,11.8,Master's,1567094,5,3.0,4,173,10,97.2,7,42.0,2,2,5.0,4,No,Not Applicable,No,1,0
EMP04932,Employee_04932,Female,31,Marketing,SEO Specialist,Delhi,Part-Time,2022-05-26,2026-07-31 00:00:00,4.2,10.2,Master's,1429551,5,3.0,4,176,14,98.5,5,48.0,1,8,5.0,5,No,Not Applicable,Yes,1,0
EMP04933,Employee_04933,Male,30,Sales,Sales Analyst,Mumbai,Full-Time,2023-08-07,2026-07-31 00:00:00,3.0,2.1,Bachelor's,1015155,3,5.0,3,155,0,91.4,4,13.0,3,3,3.0,3,No,Not Applicable,No,1,0
EMP04934,Employee_04934,Male,35,Operations,Process Associate,Chennai,Full-Time,2025-09-14,2026-07-31 00:00:00,0.9,5.5,Bachelor's,1137629,2,4.0,3,168,13,90.3,4,7.0,0,6,3.0,4,No,Not Applicable,Yes,1,0
EMP04935,Employee_04935,Female,26,Sales,Sales Analyst,Bengaluru,Contract,2015-12-14,2023-03-14 00:00:00,10.6,16.3,Master's,1434843,4,3.0,4,229,50,91.0,3,36.0,1,14,3.0,5,No,Not Applicable,Yes,1,0
EMP04936,Employee_04936,Male,34,IT,DevOps Engineer,Kolkata,Full-Time,2023-03-10,2024-09-10 00:00:00,3.4,7.9,Bachelor's,1511251,4,4.0,4,204,23,94.5,1,29.0,2,9,4.0,5,No,Not Applicable,Yes,1,0
EMP04937,Employee_04937,Female,33,Sales,Sales Manager,Delhi,Contract,2022-03-16,2024-12-16 00:00:00,4.4,6.5,Master's,1425165,3,4.0,5,138,0,90.3,4,15.0,1,3,3.0,3,No,Not Applicable,Yes,1,0
EMP04938,Employee_04938,Male,26,IT,DevOps Engineer,Kolkata,Full-Time,2019-11-29,2022-11-29 00:00:00,6.7,9.4,Master's,1329582,1,1.0,1,151,14,97.2,1,35.0,3,2,1.0,1,No,Not Applicable,Yes,1,0
EMP04939,Employee_04939,Female,34,IT,IT Manager,Bengaluru,Full-Time,2019-04-28,2023-07-28 00:00:00,7.3,12.4,Bachelor's,1853078,4,4.0,3,171,0,86.7,1,46.0,1,4,4.0,5,No,Not Applicable,Yes,1,0
EMP04940,Employee_04940,Female,34,Sales,Sales Manager,Kolkata,Full-Time,2022-10-17,2026-07-31 00:00:00,3.8,5.7,Bachelor's,1372672,5,5.0,4,156,20,98.5,9,30.0,0,3,4.0,5,No,Not Applicable,Yes,1,0
EMP04941,Employee_04941,Male,32,HR,Recruiter,Mumbai,Full-Time,2021-03-16,2026-07-31 00:00:00,5.4,8.9,Bachelor's,1025431,2,4.0,4,138,0,97.1,1,35.0,1,1,1.0,3,No,Not Applicable,No,1,0
EMP04942,Employee_04942,Female,26,IT,DevOps Engineer,Hyderabad,Full-Time,2023-09-24,2026-03-21 00:00:00,2.9,7.1,Bachelor's,1126833,3,1.0,2,193,14,91.5,6,32.0,0,8,3.0,2,Yes,Relocation,Yes,0,1
EMP04943,Employee_04943,Female,33,IT,DevOps Engineer,Pune,Full-Time,2019-08-06,2026-07-31 00:00:00,7.0,12.7,Diploma,1966012,5,3.0,1,134,0,92.9,6,32.0,1,1,5.0,3,No,Not Applicable,Yes,1,0
EMP04944,Employee_04944,Female,25,HR,HR Manager,Pune,Full-Time,2018-06-23,2025-05-26 00:00:00,8.1,10.1,Bachelor's,1273760,4,3.0,3,143,19,94.3,7,16.0,2,1,3.0,3,Yes,Workload,Yes,0,1
EMP04945,Employee_04945,Male,41,Sales,Account Manager,Kolkata,Full-Time,2015-09-29,2022-10-08 00:00:00,10.8,10.7,Bachelor's,1635930,4,3.0,2,162,24,100.0,9,44.0,1,3,4.0,3,Yes,Better Opportunity,Yes,0,1
EMP04946,Employee_04946,Male,29,Finance,Accountant,Chennai,Full-Time,2015-02-04,2016-05-04 00:00:00,11.5,12.1,Bachelor's,1413009,4,4.0,1,165,18,90.3,5,48.0,1,5,4.0,2,No,Not Applicable,Yes,1,0
EMP04947,Employee_04947,Male,21,HR,Recruiter,Kolkata,Full-Time,2018-08-19,2021-02-19 00:00:00,7.9,9.6,Bachelor's,1104071,4,4.0,1,140,16,93.2,9,54.0,4,6,4.0,3,No,Not Applicable,Yes,1,0
EMP04948,Employee_04948,Female,26,Operations,Operations Manager,Mumbai,Full-Time,2019-12-16,2023-09-16 00:00:00,6.6,6.6,Bachelor's,950723,2,4.0,3,191,17,96.1,1,24.0,3,4,1.0,3,No,Not Applicable,Yes,1,0
EMP04949,Employee_04949,Male,29,Sales,Sales Manager,Hyderabad,Full-Time,2016-02-17,2020-02-17 00:00:00,10.5,13.6,MBA,1358969,2,4.0,3,161,10,93.2,1,21.0,6,7,2.0,4,No,Not Applicable,No,1,0
EMP04950,Employee_04950,Male,25,IT,Software Engineer,Chennai,Full-Time,2023-02-12,2026-07-31 00:00:00,3.5,3.2,Bachelor's,1032654,3,1.0,4,157,0,88.1,1,26.0,1,3,2.0,2,No,Not Applicable,No,1,0
EMP04951,Employee_04951,Female,28,Marketing,Marketing Analyst,Delhi,Full-Time,2015-08-16,2022-02-16 00:00:00,11.0,17.6,Bachelor's,1714945,3,3.0,4,188,3,96.6,6,33.0,5,6,3.0,3,No,Not Applicable,Yes,1,0
EMP04952,Employee_04952,Female,42,Finance,Accountant,Kolkata,Full-Time,2025-04-03,2026-07-31 00:00:00,1.3,8.6,Master's,1671768,4,4.0,1,157,11,96.6,4,15.0,1,8,3.0,3,No,Not Applicable,Yes,1,0
EMP04953,Employee_04953,Female,26,IT,System Administrator,Pune,Full-Time,2023-05-08,2024-05-08 00:00:00,3.2,5.3,Master's,1012899,1,2.0,3,134,3,95.0,3,36.0,0,1,1.0,1,No,Not Applicable,Yes,1,0
EMP04954,Employee_04954,Female,22,Finance,Finance Manager,Chennai,Contract,2014-02-27,2016-05-27 00:00:00,12.4,17.6,Bachelor's,1583643,4,4.0,5,169,0,95.0,9,41.0,5,2,5.0,4,No,Not Applicable,No,1,0
EMP04955,Employee_04955,Non-Binary,39,Marketing,Digital Marketing Specialist,Kolkata,Contract,2020-09-13,2024-03-13 00:00:00,5.9,11.7,PhD,1804176,5,2.0,4,161,20,96.0,7,51.0,2,5,5.0,4,No,Not Applicable,Yes,1,0
EMP04956,Employee_04956,Male,27,IT,Data Analyst,Mumbai,Contract,2024-05-23,2026-07-31 00:00:00,2.2,5.9,Bachelor's,1137764,3,5.0,3,151,3,96.8,6,17.0,2,3,3.0,4,No,Not Applicable,Yes,1,0
EMP04957,Employee_04957,Female,21,Marketing,Marketing Executive,Kolkata,Full-Time,2018-05-23,2023-05-23 00:00:00,8.2,12.9,Bachelor's,1190090,4,4.0,4,217,31,94.6,3,23.0,1,6,5.0,5,No,Not Applicable,No,1,0
EMP04958,Employee_04958,Male,39,HR,HR Executive,Ahmedabad,Full-Time,2020-12-14,2026-07-31 00:00:00,5.6,6.7,Bachelor's,1528003,3,1.0,3,156,26,97.1,2,31.0,3,5,4.0,2,No,Not Applicable,Yes,1,0
EMP04959,Employee_04959,Male,36,Sales,Sales Executive,Kolkata,Contract,2024-06-03,2025-05-09 00:00:00,2.2,2.6,Master's,988900,3,1.0,2,172,20,97.6,6,31.0,1,7,3.0,2,Yes,Work-Life Balance,Yes,0,1
EMP04960,Employee_04960,Female,32,Sales,Sales Executive,Bengaluru,Full-Time,2020-10-29,2026-07-31 00:00:00,5.8,6.8,Bachelor's,1283908,4,3.0,1,169,1,94.4,4,46.0,1,3,5.0,2,No,Not Applicable,Yes,1,0
EMP04961,Employee_04961,Male,32,Operations,Operations Executive,Pune,Full-Time,2016-08-12,2018-05-12 00:00:00,10.0,11.2,Bachelor's,1424106,4,5.0,1,189,0,96.9,9,42.0,3,4,4.0,4,No,Not Applicable,No,1,0
EMP04962,Employee_04962,Male,33,Marketing,Marketing Manager,Ahmedabad,Full-Time,2019-02-12,2021-02-12 00:00:00,7.5,9.4,Bachelor's,1422936,4,4.0,5,160,6,90.2,10,61.0,0,4,4.0,5,No,Not Applicable,Yes,1,0
EMP04963,Employee_04963,Male,45,Sales,Sales Manager,Bengaluru,Full-Time,2015-10-29,2019-01-29 00:00:00,10.8,15.8,Bachelor's,1891542,4,5.0,4,171,28,90.1,3,53.0,4,6,3.0,5,No,Not Applicable,Yes,1,0
EMP04964,Employee_04964,Male,27,IT,System Administrator,Chennai,Full-Time,2016-07-02,2022-03-10 00:00:00,10.1,13.4,Bachelor's,1491409,1,1.0,5,208,35,89.9,5,49.0,2,10,2.0,3,Yes,Personal Reasons,Yes,0,1
EMP04965,Employee_04965,Male,37,Sales,Account Manager,Ahmedabad,Full-Time,2014-07-07,2019-01-07 00:00:00,12.1,12.0,MBA,1468640,3,5.0,4,197,23,92.6,4,42.0,1,2,3.0,4,No,Not Applicable,No,1,0
EMP04966,Employee_04966,Male,22,IT,DevOps Engineer,Bengaluru,Part-Time,2018-04-23,2024-01-23 00:00:00,8.3,10.0,Master's,1400590,4,2.0,3,185,6,93.0,8,31.0,1,5,2.0,3,No,Not Applicable,Yes,1,0
EMP04967,Employee_04967,Male,40,IT,Data Analyst,Pune,Full-Time,2014-10-20,2020-10-20 00:00:00,11.8,14.2,MBA,2020308,4,4.0,4,134,11,92.2,5,46.0,3,6,4.0,4,No,Not Applicable,Yes,1,0
EMP04968,Employee_04968,Female,30,IT,System Administrator,Kolkata,Full-Time,2023-04-01,2026-07-31 00:00:00,3.3,7.9,Bachelor's,1251185,3,3.0,4,208,28,93.5,9,62.0,1,7,2.0,3,No,Not Applicable,Yes,1,0
EMP04969,Employee_04969,Male,35,IT,DevOps Engineer,Ahmedabad,Full-Time,2016-12-21,2018-06-21 00:00:00,9.6,11.4,MBA,2019332,4,3.0,4,147,2,95.1,5,28.0,6,1,3.0,4,No,Not Applicable,No,1,0
EMP04970,Employee_04970,Female,21,IT,System Administrator,Mumbai,Full-Time,2014-08-27,2017-05-27 00:00:00,11.9,16.9,Bachelor's,1507788,3,3.0,4,156,0,90.9,3,15.0,1,2,4.0,3,No,Not Applicable,No,1,0
EMP04971,Employee_04971,Female,34,IT,Software Engineer,Kolkata,Full-Time,2023-07-21,2026-07-21 00:00:00,3.0,7.6,MBA,1701938,4,5.0,4,171,24,93.7,5,39.0,0,7,4.0,4,No,Not Applicable,Yes,1,0
EMP04972,Employee_04972,Female,29,HR,HR Executive,Chennai,Full-Time,2024-09-01,2026-07-31 00:00:00,1.9,4.9,Master's,916362,3,2.0,4,216,31,94.4,4,39.0,1,7,5.0,3,No,Not Applicable,Yes,1,0
EMP04973,Employee_04973,Male,26,Finance,Finance Manager,Ahmedabad,Full-Time,2022-01-27,2026-07-31 00:00:00,4.5,3.0,Diploma,996785,4,3.0,3,215,18,92.6,8,50.0,0,6,3.0,4,No,Not Applicable,No,1,0
EMP04974,Employee_04974,Female,44,Finance,Auditor,Mumbai,Contract,2023-01-23,2026-07-31 00:00:00,3.5,9.9,MBA,1743258,3,4.0,2,157,8,93.6,4,6.0,0,2,3.0,3,No,Not Applicable,No,1,0
EMP04975,Employee_04975,Female,28,IT,QA Engineer,Mumbai,Full-Time,2023-07-14,2026-07-31 00:00:00,3.0,5.0,Master's,1029178,2,4.0,3,160,11,95.3,3,27.0,0,6,3.0,3,No,Not Applicable,No,1,0
EMP04976,Employee_04976,Male,25,Finance,Auditor,Bengaluru,Full-Time,2016-09-18,2017-12-18 00:00:00,9.9,13.8,Master's,1427424,4,4.0,4,156,13,95.1,5,29.0,3,2,4.0,4,No,Not Applicable,No,1,0
EMP04977,Employee_04977,Female,26,Marketing,Marketing Analyst,Pune,Contract,2021-04-22,2023-10-22 00:00:00,5.3,8.7,Bachelor's,1043036,3,5.0,5,155,1,98.5,5,49.0,2,4,3.0,4,No,Not Applicable,Yes,1,0
EMP04978,Employee_04978,Female,36,IT,Data Analyst,Delhi,Full-Time,2018-02-19,2021-11-19 00:00:00,8.4,14.0,Bachelor's,1838799,2,3.0,4,144,10,95.4,2,38.0,1,6,2.0,3,No,Not Applicable,Yes,1,0
EMP04979,Employee_04979,Male,26,Marketing,Marketing Executive,Bengaluru,Full-Time,2022-10-30,2026-07-31 00:00:00,3.8,8.8,Master's,1104891,2,3.0,3,133,0,94.5,1,7.0,1,3,2.0,3,No,Not Applicable,Yes,1,0
EMP04980,Employee_04980,Male,37,IT,System Administrator,Pune,Full-Time,2019-04-16,2024-07-16 00:00:00,7.3,11.1,Bachelor's,1671844,2,4.0,3,150,8,98.9,5,26.0,3,3,1.0,3,No,Not Applicable,No,1,0
EMP04981,Employee_04981,Female,21,Finance,Finance Manager,Pune,Contract,2016-08-20,2023-02-20 00:00:00,9.9,16.1,Bachelor's,1470408,3,4.0,5,188,16,93.1,5,51.0,3,5,2.0,4,No,Not Applicable,No,1,0
EMP04982,Employee_04982,Female,34,Marketing,SEO Specialist,Bengaluru,Full-Time,2023-09-09,2026-07-31 00:00:00,2.9,6.1,Bachelor's,1381057,4,5.0,3,134,12,97.1,3,26.0,0,4,4.0,5,No,Not Applicable,Yes,1,0
EMP04983,Employee_04983,Male,38,Sales,Business Development Executive,Ahmedabad,Full-Time,2020-03-24,2021-03-24 00:00:00,6.4,15.6,Bachelor's,1844000,4,4.0,3,171,3,93.4,6,38.0,0,6,4.0,4,No,Not Applicable,Yes,1,0
EMP04984,Employee_04984,Male,42,Finance,Finance Manager,Mumbai,Full-Time,2019-05-22,2021-08-22 00:00:00,7.2,6.2,Bachelor's,1478307,3,4.0,4,152,0,96.8,7,50.0,0,4,5.0,4,No,Not Applicable,No,1,0
EMP04985,Employee_04985,Male,29,Marketing,Marketing Executive,Kolkata,Full-Time,2016-12-15,2020-06-15 00:00:00,9.6,10.2,Master's,1158129,4,3.0,3,167,7,96.2,9,30.0,1,1,4.0,3,No,Not Applicable,No,1,0
EMP04986,Employee_04986,Female,44,Marketing,Marketing Analyst,Chennai,Full-Time,2025-07-09,2026-07-31 00:00:00,1.1,9.4,Master's,1713154,5,1.0,4,196,49,94.2,7,64.0,0,7,5.0,4,No,Not Applicable,No,1,0
EMP04987,Employee_04987,Male,42,Operations,Operations Analyst,Ahmedabad,Full-Time,2019-01-14,2024-01-14 00:00:00,7.5,13.1,MBA,1499203,1,4.0,2,219,27,93.0,3,24.0,3,6,1.0,3,No,Not Applicable,No,1,0
EMP04988,Employee_04988,Male,25,Operations,Process Associate,Bengaluru,Full-Time,2021-03-21,2026-07-31 00:00:00,5.4,7.0,Master's,1077215,3,4.0,4,171,3,90.3,6,23.0,1,8,3.0,3,No,Not Applicable,Yes,1,0
EMP04989,Employee_04989,Male,27,IT,QA Engineer,Kolkata,Full-Time,2023-09-23,2026-07-31 00:00:00,2.9,3.9,Master's,1234976,3,4.0,2,167,28,96.4,8,62.0,2,11,2.0,2,No,Not Applicable,Yes,1,0
EMP04990,Employee_04990,Male,24,IT,IT Manager,Hyderabad,Contract,2019-09-17,2021-06-17 00:00:00,6.9,13.1,Master's,1568828,4,1.0,4,158,17,90.6,3,38.0,1,3,4.0,3,No,Not Applicable,Yes,1,0
EMP04991,Employee_04991,Female,33,IT,IT Manager,Bengaluru,Full-Time,2021-06-04,2023-06-04 00:00:00,5.2,10.1,Bachelor's,1568062,4,5.0,3,178,7,100.0,9,37.0,0,4,4.0,4,No,Not Applicable,Yes,1,0
EMP04992,Employee_04992,Male,39,Operations,Operations Manager,Hyderabad,Full-Time,2023-04-01,2026-07-01 00:00:00,3.3,2.5,MBA,1300501,4,4.0,5,205,21,90.0,8,11.0,0,4,3.0,4,No,Not Applicable,No,1,0
EMP04993,Employee_04993,Male,23,Sales,Sales Manager,Delhi,Full-Time,2023-05-23,2026-07-31 00:00:00,3.2,9.8,MBA,929890,4,3.0,4,149,7,96.9,8,15.0,0,8,4.0,3,No,Not Applicable,No,1,0
EMP04994,Employee_04994,Female,33,Finance,Accountant,Pune,Full-Time,2020-06-01,2026-03-01 00:00:00,6.2,11.3,Bachelor's,1747074,4,4.0,3,176,25,95.4,4,35.0,3,3,4.0,4,No,Not Applicable,Yes,1,0
EMP04995,Employee_04995,Male,21,Sales,Sales Analyst,Chennai,Full-Time,2019-05-28,2025-05-28 00:00:00,7.2,11.4,Diploma,1147705,3,2.0,4,190,16,91.9,3,44.0,4,5,3.0,3,No,Not Applicable,Yes,1,0
EMP04996,Employee_04996,Female,21,Marketing,Marketing Manager,Hyderabad,Full-Time,2025-03-02,2026-07-31 00:00:00,1.4,4.5,Bachelor's,791306,3,4.0,3,138,9,94.4,7,51.0,1,13,2.0,4,No,Not Applicable,No,1,0
EMP04997,Employee_04997,Female,35,Marketing,Marketing Analyst,Chennai,Full-Time,2022-03-23,2023-09-23 00:00:00,4.4,7.6,Master's,1398786,4,4.0,4,180,15,93.6,3,34.0,1,4,4.0,4,No,Not Applicable,No,1,0
EMP04998,Employee_04998,Female,38,Sales,Business Development Executive,Kolkata,Full-Time,2023-05-28,2026-02-28 00:00:00,3.2,3.4,Master's,1405928,5,4.0,5,171,11,94.6,8,31.0,2,2,5.0,4,No,Not Applicable,Yes,1,0
EMP04999,Employee_04999,Male,45,Sales,Sales Analyst,Kolkata,Full-Time,2018-02-15,2021-02-15 00:00:00,8.5,13.2,Bachelor's,1792588,4,5.0,4,187,15,90.0,7,38.0,2,4,3.0,4,No,Not Applicable,No,1,0
EMP05000,Employee_05000,Female,29,Operations,Supply Chain Analyst,Bengaluru,Full-Time,2021-07-09,2025-10-09 00:00:00,5.1,9.9,MBA,1229168,3,4.0,5,152,6,95.2,3,42.0,2,10,3.0,5,No,Not Applicable,Yes,1,0
EMP05001,Employee_05001,Male,27,IT,Software Engineer,Hyderabad,Full-Time,2025-12-10,2026-07-31 00:00:00,0.6,10.8,Bachelor's,1486525,3,3.0,3,140,24,93.1,6,49.0,1,7,2.0,4,No,Not Applicable,Yes,1,0
EMP05002,Employee_05002,Female,21,Sales,Account Manager,Chennai,Full-Time,2016-02-20,2022-11-20 00:00:00,10.4,13.8,Bachelor's,1028931,2,5.0,3,173,16,94.5,5,32.0,3,5,3.0,3,No,Not Applicable,No,1,0
EMP05003,Employee_05003,Female,31,Operations,Supply Chain Analyst,Hyderabad,Full-Time,2019-09-11,2026-07-31 00:00:00,6.9,9.9,Master's,1224916,3,5.0,1,188,23,93.8,9,37.0,0,9,3.0,3,No,Not Applicable,Yes,1,0
EMP05004,Employee_05004,Male,28,Operations,Operations Manager,Pune,Full-Time,2017-09-23,2018-12-23 00:00:00,8.9,10.1,Bachelor's,1295528,5,3.0,3,186,7,95.0,6,50.0,2,6,5.0,4,No,Not Applicable,No,1,0
EMP05005,Employee_05005,Female,27,Sales,Business Development Executive,Pune,Full-Time,2024-07-18,2026-07-31 00:00:00,2.0,3.9,MBA,1005996,3,1.0,4,210,15,99.4,3,45.0,1,4,3.0,2,No,Not Applicable,Yes,1,0
EMP05006,Employee_05006,Male,25,Operations,Process Associate,Ahmedabad,Full-Time,2025-10-30,2026-07-31 00:00:00,0.8,0.7,Bachelor's,625996,3,5.0,3,186,7,95.5,4,36.0,0,5,2.0,3,No,Not Applicable,Yes,1,0
EMP05007,Employee_05007,Male,41,Sales,Account Manager,Pune,Full-Time,2022-06-14,2026-06-14 00:00:00,4.1,3.1,Bachelor's,1221762,3,5.0,4,194,0,94.9,7,48.0,0,7,4.0,4,No,Not Applicable,Yes,1,0
EMP05008,Employee_05008,Male,28,Sales,Sales Manager,Hyderabad,Full-Time,2019-11-11,2025-02-11 00:00:00,6.7,7.5,Bachelor's,1168353,5,4.0,4,153,3,90.8,6,44.0,0,2,5.0,5,No,Not Applicable,No,1,0
EMP05009,Employee_05009,Female,32,HR,Talent Acquisition Specialist,Chennai,Full-Time,2020-05-31,2026-07-31 00:00:00,6.2,10.0,Master's,1294060,4,4.0,4,151,27,97.0,12,36.0,1,6,5.0,3,No,Not Applicable,Yes,1,0
EMP05010,Employee_05010,Female,34,IT,Software Engineer,Kolkata,Full-Time,2020-05-02,2026-07-31 00:00:00,6.2,6.9,Bachelor's,1422211,4,3.0,2,172,20,87.4,6,25.0,1,8,3.0,2,No,Not Applicable,No,1,0
EMP05011,Employee_05011,Male,23,Marketing,Marketing Executive,Chennai,Part-Time,2023-02-10,2024-02-10 00:00:00,3.5,1.7,Bachelor's,584936,4,4.0,3,194,21,99.6,6,55.0,0,9,3.0,4,No,Not Applicable,Yes,1,0
EMP05012,Employee_05012,Male,39,Sales,Sales Analyst,Delhi,Full-Time,2018-06-12,2020-09-12 00:00:00,8.1,16.5,Bachelor's,1625716,3,4.0,4,156,17,97.4,5,41.0,0,4,4.0,3,No,Not Applicable,Yes,1,0
EMP05013,Employee_05013,Male,43,Sales,Business Development Executive,Ahmedabad,Full-Time,2014-11-29,2018-05-29 00:00:00,11.7,13.2,Master's,1848482,3,5.0,4,154,6,89.3,8,39.0,0,5,4.0,4,No,Not Applicable,No,1,0
EMP05014,Employee_05014,Female,30,IT,DevOps Engineer,Mumbai,Part-Time,2019-08-07,2024-05-07 00:00:00,7.0,10.0,Bachelor's,1668481,3,2.0,1,198,5,93.7,6,42.0,2,3,3.0,1,No,Not Applicable,Yes,1,0
EMP05015,Employee_05015,Female,28,Sales,Sales Analyst,Ahmedabad,Full-Time,2014-03-04,2019-03-04 00:00:00,12.4,17.3,Bachelor's,1635245,3,4.0,3,161,5,92.4,7,44.0,2,5,4.0,2,No,Not Applicable,No,1,0
EMP05016,Employee_05016,Female,36,Operations,Supply Chain Analyst,Mumbai,Contract,2017-08-07,2023-11-07 00:00:00,9.0,14.1,Master's,1362331,3,5.0,4,153,4,95.8,6,20.0,1,2,4.0,4,No,Not Applicable,No,1,0
EMP05017,Employee_05017,Male,21,Sales,Account Manager,Pune,Full-Time,2015-09-02,2023-03-02 00:00:00,10.9,16.1,Bachelor's,1291911,4,4.0,3,203,21,90.9,8,60.0,3,2,4.0,4,No,Not Applicable,No,1,0
EMP05018,Employee_05018,Male,32,Operations,Operations Manager,Bengaluru,Full-Time,2023-06-30,2025-03-30 00:00:00,3.1,3.8,Master's,970076,4,3.0,4,187,0,99.4,5,36.0,0,3,5.0,3,No,Not Applicable,Yes,1,0
EMP05019,Employee_05019,Male,38,Finance,Accountant,Pune,Full-Time,2019-06-04,2021-06-04 00:00:00,7.2,14.0,Master's,1748800,3,4.0,4,178,11,94.7,2,53.0,0,2,4.0,3,No,Not Applicable,No,1,0
EMP05020,Employee_05020,Female,32,Finance,Auditor,Chennai,Full-Time,2018-06-30,2021-09-30 00:00:00,8.1,9.0,Master's,1570160,5,3.0,5,194,35,97.2,8,67.0,3,7,5.0,5,No,Not Applicable,No,1,0
EMP05021,Employee_05021,Female,23,Marketing,SEO Specialist,Hyderabad,Full-Time,2022-04-17,2026-07-31 00:00:00,4.3,2.4,Master's,683945,4,2.0,3,194,4,97.3,4,37.0,0,3,4.0,4,No,Not Applicable,Yes,1,0
EMP05022,Employee_05022,Female,25,HR,Recruiter,Hyderabad,Full-Time,2018-09-12,2024-06-12 00:00:00,7.9,8.4,Master's,1151698,3,4.0,4,188,14,95.0,2,30.0,0,5,4.0,4,No,Not Applicable,No,1,0
EMP05023,Employee_05023,Female,22,Finance,Auditor,Chennai,Full-Time,2018-11-23,2024-11-23 00:00:00,7.7,8.5,Bachelor's,1312983,5,3.0,5,180,0,92.2,7,42.0,3,4,3.0,3,No,Not Applicable,Yes,1,0
EMP05024,Employee_05024,Male,22,Operations,Process Associate,Ahmedabad,Full-Time,2018-04-09,2025-07-09 00:00:00,8.3,12.3,Master's,1136959,4,2.0,3,208,4,92.8,2,45.0,2,5,4.0,3,No,Not Applicable,No,1,0
EMP05025,Employee_05025,Male,35,IT,Software Engineer,Delhi,Full-Time,2019-03-05,2020-09-05 00:00:00,7.4,11.6,MBA,1921226,5,3.0,4,135,6,94.1,10,69.0,3,4,5.0,4,No,Not Applicable,Yes,1,0
EMP05026,Employee_05026,Female,36,Sales,Account Manager,Kolkata,Full-Time,2016-11-18,2019-08-18 00:00:00,9.7,11.4,Bachelor's,1678350,4,5.0,4,181,27,100.0,8,24.0,2,6,3.0,4,No,Not Applicable,Yes,1,0
EMP05027,Employee_05027,Male,21,IT,System Administrator,Hyderabad,Contract,2019-08-12,2022-08-12 00:00:00,7.0,5.3,Bachelor's,977305,4,3.0,3,165,17,89.1,5,30.0,0,7,3.0,4,No,Not Applicable,No,1,0
EMP05028,Employee_05028,Female,48,Sales,Account Manager,Kolkata,Full-Time,2018-09-19,2022-12-19 00:00:00,7.9,10.3,Bachelor's,1855476,4,4.0,4,206,24,93.7,7,49.0,3,3,4.0,4,No,Not Applicable,Yes,1,0
EMP05029,Employee_05029,Female,33,Operations,Operations Manager,Hyderabad,Part-Time,2024-03-27,2026-07-31 00:00:00,2.3,6.4,Bachelor's,985792,2,4.0,2,231,11,93.4,5,31.0,1,7,2.0,3,No,Not Applicable,Yes,1,0
EMP05030,Employee_05030,Female,29,IT,DevOps Engineer,Bengaluru,Contract,2021-10-20,2026-07-31 00:00:00,4.8,10.1,Bachelor's,1573676,4,3.0,3,160,5,91.2,3,51.0,2,6,5.0,4,No,Not Applicable,Yes,1,0
EMP05031,Employee_05031,Male,23,Sales,Sales Manager,Ahmedabad,Contract,2018-08-18,2025-08-18 00:00:00,8.0,10.6,Master's,1127033,4,2.0,2,169,7,91.1,4,15.0,1,6,4.0,2,No,Not Applicable,Yes,1,0
EMP05032,Employee_05032,Male,35,Marketing,Digital Marketing Specialist,Kolkata,Full-Time,2017-02-13,2018-05-13 00:00:00,9.5,14.3,Bachelor's,1873649,5,3.0,3,219,26,96.1,10,33.0,1,4,5.0,4,No,Not Applicable,No,1,0
EMP05033,Employee_05033,Female,35,Finance,Auditor,Bengaluru,Full-Time,2015-05-21,2017-11-21 00:00:00,11.2,17.5,Bachelor's,1972869,4,3.0,2,157,17,93.1,6,31.0,3,8,5.0,2,No,Not Applicable,Yes,1,0
EMP05034,Employee_05034,Non-Binary,25,Operations,Process Associate,Pune,Full-Time,2017-05-22,2021-02-22 00:00:00,9.2,8.9,Bachelor's,1083499,3,3.0,5,168,8,93.5,3,20.0,2,5,3.0,4,No,Not Applicable,No,1,0
EMP05035,Employee_05035,Female,32,IT,IT Manager,Ahmedabad,Full-Time,2014-07-24,2018-07-24 00:00:00,12.0,9.2,Master's,1727346,4,2.0,4,185,1,97.8,8,57.0,1,4,4.0,3,No,Not Applicable,Yes,1,0
EMP05036,Employee_05036,Female,40,Operations,Operations Analyst,Kolkata,Full-Time,2020-02-10,2025-05-10 00:00:00,6.5,8.9,Master's,1349244,3,5.0,1,233,41,95.4,2,15.0,1,4,4.0,3,No,Not Applicable,Yes,1,0
EMP05037,Employee_05037,Female,21,Operations,Operations Manager,Ahmedabad,Full-Time,2018-11-16,2025-05-16 00:00:00,7.7,15.3,Bachelor's,1073537,3,3.0,4,166,0,88.8,4,36.0,1,9,3.0,4,No,Not Applicable,No,1,0
